Time,company,Open,High,Low,Last,Close,Volume
45404.8291550926,Alphabet Inc Class A (GOOGL),154.11,157.07,154.06,156.95,154.09,12433000000
45404.8579861111,Alphabet Inc Class A (GOOGL),154.11,157.63,154.06,157.62,154.09,12433000000
45404.878900463,Alphabet Inc Class A (GOOGL),154.11,157.64,154.06,156.91,154.09,12433000000
45404.8998263889,Alphabet Inc Class A (GOOGL),154.11,157.64,154.06,156.58,154.09,12433000000
45404.9207407407,Alphabet Inc Class A (GOOGL),154.11,157.64,154.06,156.28,154.09,12433000000
45404.9272569444,Alphabet Inc Class A (GOOGL),154.11,157.64,154.06,156.28,154.09,12433000000
45404.9481944444,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45404.9691203704,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45404.9900462963,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.0109606481,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.031875,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.0527893519,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.0737152778,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.0946296296,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.1155439815,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.1364583333,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.1573842593,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.1782986111,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.199212963,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.2201736111,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.241099537,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.2620138889,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.2829282407,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.3038425926,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.3247569444,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.3456712963,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.3665856481,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.3879282407,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.4088425926,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.429837963,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.4507638889,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.4717013889,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.4877083333,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.50875,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.5296759259,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.5506018518,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.5715162037,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
45405.5924305556,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000
