Time,Company,Price,Volume,Market Cap
2024-04-19 10:02:58,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:02:58,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:02:58,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:03:12,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:03:12,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:03:12,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:03:12,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:03:12,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:03:12,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:03:25,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:03:25,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:03:25,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:03:25,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:03:25,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:03:25,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:03:39,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:03:39,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:03:39,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:03:39,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:03:39,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:03:39,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:03:53,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:03:53,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:03:53,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:03:53,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:03:53,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:03:53,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:04:07,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:04:07,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:04:07,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:04:07,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:04:07,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:04:07,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:04:21,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:04:21,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:04:21,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:04:21,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:04:21,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:04:21,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:04:47,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:04:47,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:04:47,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:04:47,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:04:47,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:04:47,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:05:00,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:05:00,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:05:00,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:05:00,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:05:00,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:05:00,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:05:14,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:05:14,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:05:14,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:05:14,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:05:14,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:05:14,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:05:28,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:05:28,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:05:28,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:05:28,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:05:28,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:05:28,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:05:42,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:05:42,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:05:42,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:05:42,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:05:42,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:05:42,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:06:10,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:06:10,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:06:10,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:06:10,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:06:10,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:06:10,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:06:25,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:06:25,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:06:25,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:06:25,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:06:25,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:06:25,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:06:39,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:06:39,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:06:39,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:06:39,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:06:39,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:06:39,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:06:53,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:06:53,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:06:53,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:06:53,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:06:53,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:06:53,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:07:07,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:07:07,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:07:07,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:07:07,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:07:07,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:07:07,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:07:21,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:07:21,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:07:21,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:07:21,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:07:21,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:07:21,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:07:35,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:07:35,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:07:35,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:07:35,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:07:35,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:07:35,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:07:48,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:07:48,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:07:48,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:07:48,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:07:48,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:07:48,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:08:02,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:08:02,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:08:02,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:08:02,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:08:02,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:08:02,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:08:16,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:08:16,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:08:16,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:08:16,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:08:16,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:08:16,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:08:30,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:08:30,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:08:30,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:08:30,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:08:30,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:08:30,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:08:44,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:08:44,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:08:44,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:08:44,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:08:44,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:08:44,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:08:58,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:08:58,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:08:58,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:08:58,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:08:58,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:08:58,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:09:12,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:09:12,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:09:12,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:09:12,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:09:12,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:09:12,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:09:25,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:09:25,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:09:25,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:09:25,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:09:25,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:09:25,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:09:39,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:09:39,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:09:39,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:09:39,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:09:39,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:09:39,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:09:53,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:09:53,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:09:53,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:09:53,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:09:53,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:09:53,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:10:07,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:10:07,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:10:07,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:10:07,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:10:07,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:10:07,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:10:21,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:10:21,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:10:21,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:10:21,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:10:21,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:10:21,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:10:35,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:10:35,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:10:35,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:10:35,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:10:35,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:10:35,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:10:49,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:10:49,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:10:49,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:10:49,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:10:49,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:10:49,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:11:03,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:11:03,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:11:03,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:11:03,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:11:03,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:11:03,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:11:17,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:11:17,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:11:17,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:11:17,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:11:17,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:11:17,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:11:31,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:11:31,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:11:31,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:11:31,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:11:31,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:11:31,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:11:45,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:11:45,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:11:45,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:11:45,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:11:45,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:11:45,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:11:59,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:11:59,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:11:59,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:11:59,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:11:59,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:11:59,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:12:13,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:12:13,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:12:13,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:12:13,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:12:13,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:12:13,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:12:26,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:12:26,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:12:26,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:12:26,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:12:26,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:12:26,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:12:40,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:12:40,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:12:40,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:12:40,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:12:40,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:12:40,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:12:54,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:12:54,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:12:54,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:12:54,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:12:54,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:12:54,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:13:08,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:13:08,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:13:08,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:13:08,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:13:08,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:13:08,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:13:22,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:13:22,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:13:22,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:13:22,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:13:22,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:13:22,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:13:36,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:13:36,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:13:36,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:13:36,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:13:36,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:13:36,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:13:50,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:13:50,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:13:50,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:13:50,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:13:50,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:13:50,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:14:04,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:14:04,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:14:04,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:14:04,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:14:04,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:14:04,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:14:18,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:14:18,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:14:18,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:14:18,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:14:18,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:14:18,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:14:32,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:14:32,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:14:32,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:14:32,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:14:32,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:14:32,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:14:46,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
2024-04-19 10:14:46,Apple Inc (AAPL),167.04,15441881000.0,2594236008000.0
2024-04-19 10:14:46,Netflix Inc (NFLX),611.15,430901161.0,264439733494.09003
2024-04-19 10:14:46,Ralph Lauren Corp Class A (RL),157.35,63925556.0,10180144793.0
2024-04-19 10:14:46,Alphabet Inc Class A (GOOGL),155.97,12433000000.0,1932958510000.0
2024-04-19 10:14:46,NVIDIA Corporation (NVDA),846.71,2461200000.0,2068269420000.0
2024-04-19 10:15:00,Microsoft Corporation (MSFT),404.33,7430436229.0,3060150856551.36
