Time,company,Open,High,Low,Last,Close,Volume
2024-04-22 19:53:59,Alphabet Inc Class A (GOOGL),154.11,157.07,154.06,156.95,154.09,12433000000.0
2024-04-22 20:35:30,Alphabet Inc Class A (GOOGL),154.11,157.63,154.06,157.62,154.09,12433000000.0
2024-04-22 21:05:37,Alphabet Inc Class A (GOOGL),154.11,157.64,154.06,156.91,154.09,12433000000.0
2024-04-22 21:35:45,Alphabet Inc Class A (GOOGL),154.11,157.64,154.06,156.58,154.09,12433000000.0
2024-04-23 15:13:22,Alphabet Inc Class A (GOOGL),154.31,157.64,154.06,156.28,154.09,12433000000.0
2024-04-23 16:13:37,Alphabet Inc Class A (GOOGL),156.95,158.29,156.28,157.55,156.28,12433000000.0
2024-04-23 16:43:45,Alphabet Inc Class A (GOOGL),156.95,158.38,156.28,158.01,156.28,12433000000.0
2024-04-23 17:13:56,Alphabet Inc Class A (GOOGL),156.95,158.39,156.28,158.29,156.28,12433000000.0
2024-04-23 17:44:03,Alphabet Inc Class A (GOOGL),156.95,158.63,156.28,158.43,156.28,12433000000.0
2024-04-23 18:14:11,Alphabet Inc Class A (GOOGL),156.95,158.7,156.28,158.47,156.28,12433000000.0
2024-04-23 18:44:18,Alphabet Inc Class A (GOOGL),156.95,158.97,156.28,158.77,156.28,12433000000.0
2024-04-23 19:14:26,Alphabet Inc Class A (GOOGL),156.95,158.97,156.28,158.78,156.28,12433000000.0
2024-04-23 19:44:34,Alphabet Inc Class A (GOOGL),156.95,158.97,156.28,158.6,156.28,12433000000.0
2024-04-23 20:14:41,Alphabet Inc Class A (GOOGL),156.95,158.97,156.28,158.47,156.28,12433000000.0
2024-04-23 20:44:48,Alphabet Inc Class A (GOOGL),156.95,158.97,156.28,158.35,156.28,12433000000.0
2024-04-23 21:14:56,Alphabet Inc Class A (GOOGL),156.95,158.97,156.28,158.26,156.28,12433000000.0
2024-04-23 21:45:03,Alphabet Inc Class A (GOOGL),156.95,158.97,156.28,158.2,156.28,12433000000.0
2024-04-24 16:02:46,Alphabet Inc Class A (GOOGL),157.52,159.0,157.18,157.75,158.26,12433000000.0
2024-04-24 16:03:29,Alphabet Inc Class A (GOOGL),157.52,159.0,157.18,157.8,158.26,12433000000.0
2024-04-24 16:18:35,Alphabet Inc Class A (GOOGL),157.52,159.0,157.18,157.72,158.26,12433000000.0
2024-04-24 16:33:43,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.24,158.26,12433000000.0
2024-04-24 16:48:50,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.17,158.26,12433000000.0
2024-04-24 17:03:57,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.23,158.26,12433000000.0
2024-04-24 17:19:05,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.89,158.26,12433000000.0
2024-04-24 17:34:12,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.99,158.26,12433000000.0
2024-04-24 17:49:19,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.59,158.26,12433000000.0
2024-04-24 18:04:27,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.82,158.26,12433000000.0
2024-04-24 18:19:36,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.68,158.26,12433000000.0
2024-04-24 18:34:44,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.51,158.26,12433000000.0
2024-04-24 18:49:51,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.6,158.26,12433000000.0
2024-04-24 19:04:58,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.71,158.26,12433000000.0
2024-04-24 19:20:05,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,157.92,158.26,12433000000.0
2024-04-24 19:35:14,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.44,158.26,12433000000.0
2024-04-24 19:50:21,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.44,158.26,12433000000.0
2024-04-24 20:05:29,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.85,158.26,12433000000.0
2024-04-24 20:20:37,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.52,158.26,12433000000.0
2024-04-24 20:35:44,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.54,158.26,12433000000.0
2024-04-24 20:50:53,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.4,158.26,12433000000.0
2024-04-24 21:06:00,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.39,158.26,12433000000.0
2024-04-24 21:21:08,Alphabet Inc Class A (GOOGL),157.42,159.0,157.18,158.28,158.26,12433000000.0
2024-04-24 21:36:19,Alphabet Inc Class A (GOOGL),157.42,159.32,157.18,159.13,158.26,12433000000.0
2024-04-24 21:51:27,Alphabet Inc Class A (GOOGL),157.42,159.37,157.18,159.24,158.26,12433000000.0
